CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDP
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1975,163429496442.805
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1975,3893839184.06847
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1975,2857037366.51002
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1975,10237343173.6527
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1975,767102679.018622
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1975,13098633901.8673
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1975,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1975,1960863465.8064
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1975,7706927757.58836
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1975,13027415243.9024
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1975,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1975,489914760.682807
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1975,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1975,490636517211.225
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1975,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1975,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1975,40474406216.2821
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1975,3599200003.5992
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1975,15557901444.8724
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1975,248600838593.222
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1975,651462397679.963
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1975,935819191485.149
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1975,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1975,2308913172421.84
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1975,7731677256.80982
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1975,11632178868.9171
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1975,1501998691902.07
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1975,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1975,114777046376.812
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1975,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1975,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1975,1690761678269.72
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1975,153853392733.672
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1975,29472623242.2822
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1975,684282380.893548
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1975,360832186018.051
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1975,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1975,2157592936.60712
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1975,241734621312.295
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1975,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1975,2810106382.97872
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1975,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1975,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1975,115179737.736179
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1975,108985740.155434
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1975,104295643.388437
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1975,28525876726.8863
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1975,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1975,211192468.037067
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1975,3645900003.6459
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1975,494791666.666667
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1975,4693794271015.32
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1975,10048090236.906
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1975,1124000000.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1975,62791627878.7333
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1975,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1975,681400000.13628
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1975,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1975,1244887902983.41
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1975,1402503928502.24
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1975,154660739085.545
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1975,57971333194.1547
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1975,30463855421.7602
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1975,98887800680.2148
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1975,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1975,98472796456.884
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1975,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1975,9483808362.36934
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1975,51776222349.8869
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1975,13458516762.6143
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1975,1406875081.32726
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1975,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1975,227695851126.928
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1975,2860442750.44275
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1975,1363074922.82916
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1975,521541905674.715
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1975,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1975,3259344935.75357
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1975,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1975,55083890.1910288
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1975,33364055.2995392
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1975,21784297520.6612
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1975,12022797844.4569
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1975,342490337010.103
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1975,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1975,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1975,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1975,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1975,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1975,397575551770.335
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1975,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1975,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1975,246389070.12372
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1975,3791298145.50642
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1975,332573013999.115
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1975,1328202014396.51
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1975,149558945.403731
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1975,737575791537.233
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1975,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1975,3123333333.33333
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1975,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1975,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1975,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1975,8984851898.73747
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1975,711922994.225545
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1975,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1975,2283049233.28581
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1975,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1975,224132579904.44
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1975,88000000000.0
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1975,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1975,1282604977967.13
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1975,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1975,830710613.857335
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1975,474620439.58496
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1975,1128484859.02503
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1975,119312125730.549
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1975,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1975,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1975,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1975,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1975,703377837.468541
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1975,
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1975,
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1975,9298800799.46702
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1975,1859675742591.5
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1975,
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1975,816652167.285625
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1975,1048690931.5406
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1975,27778934624.6973
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1975,1581599958.5989
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1975,100249523353.085
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1975,32877543120.2524
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1975,1575789254.46938
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1975,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1975,12861983284.3912
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1975,4686670470383.03
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1975,2096699195.41604
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1975,13438157792.5377
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1975,11230606060.6061
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1975,2435304100.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1975,16931162355.4802
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1975,16875240685.8366
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1975,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1975,1356603017.90381
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1975,
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1975,98342389193.6961
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1975,8198300000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1975,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1975,19347607843.1373
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1975,1511420634.92063
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1975,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1975,1137316353.05397
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1975,4551619425380.47
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1975,690323390.968948
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1975,2512773379.53963
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1975,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1975,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1975,571863503.008491
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1975,135867507778.861
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1975,46773137523.0748
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1975,4823090191.91008
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1975,2830388400.39129
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1975,5633673929.99302
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1975,74620352.5920754
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1975,679336126.555369
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1975,1884120100.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1975,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1975,710850226.641914
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1975,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1975,140842882957.693
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1975,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1975,140884899647.398
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1975,22990972083.8954
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1975,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1975,465500000.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1975,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1975,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1975,82885563989.1909
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1975,288299883.906649
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1975,47803145.9560303
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1975,5566756758.26129
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1975,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1975,864602103.303074
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1975,248290348400.143
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1975,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1975,838891749.347669
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1975,14882770239.3149
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1975,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1975,373551821303.122
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1975,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1975,118247163046.701
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1975,32506741.7201204
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1975,135867507778.861
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1975,140884899647.398
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1975,2442670280.27168
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1975,4328969185.43827
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1975,44633449700.5686
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1975,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1975,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1975,2359555555.55556
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1975,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1975,959658335595.186
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1975,3538278046.96236
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1975,1684904000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1975,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1975,33237228.556406
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1975,27464651162.7907
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1975,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1975,
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1975,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1975,5977972780215.23
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1975,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1975,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1975,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1975,42906919870.3469
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1975,2442672140.947
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1975,4371300700.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1976,
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1976,90212747243.3221
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1976,2555555566.66667
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1976,62351622299.6098
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1976,
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1976,
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1976,227284061.472147
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1976,195513756716.267
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1976,19213156353.498
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1976,51169499892.1722
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1976,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1976,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1976,
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1976,105060650224.271
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1976,42959976221.5234
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1976,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1976,448412753.623188
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1976,71113882967.6071
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1976,698408261.141673
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1976,976547186.963356
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1976,10117113333.3333
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1976,
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1976,
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1976,642100000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1976,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1976,
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1976,97094221.4859929
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1976,386300000.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1976,2731984007.996
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1976,153168949208.207
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1976,435911268.58968
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1976,1423037359.4965
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1976,
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1976,372025093.434102
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1976,451152460.808537
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1976,207265662814.815
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1976,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1976,
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1976,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1976,10338624283.4344
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1976,153939238114.518
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1976,4662053819.62908
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1976,2898089998.6172
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1976,9648583224.99212
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1976,754549600.548182
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1976,15341403660.4698
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1976,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1976,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1976,2412555426.18583
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1976,7932366003.34723
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1976,13789579902.5579
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1976,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1976,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1976,576090073.715036
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1976,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1976,519754453161.411
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1976,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1976,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1976,44575708130.9963
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1976,3951500003.9515
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1976,17728240936.5735
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1976,252627347577.803
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1976,711513664102.469
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1976,1028846516914.69
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1976,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1976,2400124921855.17
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1976,9091924304.83477
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1976,13315988083.4161
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1976,1567495790394.23
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1976,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1976,118507184779.905
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1976,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1976,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1976,1769935314570.55
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1976,181038395800.653
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1976,31849513771.3494
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1976,694540494.57274
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1976,372319038514.067
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1976,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1976,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1976,3009409970.90514
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1976,232610445456.538
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1976,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1976,2765254237.28814
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1976,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1976,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1976,112190822.646033
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1976,112386489.005677
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1976,103653049.93797
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1976,31152835820.8955
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1976,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1976,240779417.825531
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1976,4365300204.3653
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1976,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1976,454440000.0
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1976,5114713213062.7
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1976,12876366008.8077
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1976,1347999950.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1976,66675385980.0505
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1976,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1976,879000000.1758
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1976,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1976,1348869508762.09
