,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDP
4744,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1977,
4745,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1977,94467862578.884
4746,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1977,304059999.7356
4747,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1977,
4748,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1977,64526398.6582547
4749,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1977,6882292995.38402
4750,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1977,
4751,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1977,935360466.351488
4752,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1977,291212135813.591
4753,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1977,
4754,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1977,1056473299.68755
4755,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1977,19779312335.7205
4756,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1977,
4757,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1977,
4758,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1977,451343454783.016
4759,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1977,
4760,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1977,168918635105.695
4761,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1977,34139387.8908849
4762,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1977,153553587500.209
4763,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1977,166741023605.751
4764,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1977,3138666667.97444
4765,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1977,5109324009.32401
4766,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1977,58675998836.7385
4767,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1977,
4768,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1977,
4769,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1977,2936470588.23529
4770,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1977,
4771,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1977,1133358764185.83
4772,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1977,4114670014.3472
4773,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1977,2081826000000.0
4774,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1977,
4775,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1977,49353161.8518519
4776,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1977,36210697674.4186
4777,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1977,
4778,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1977,
4779,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1977,
4780,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1977,
4781,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1977,7349730997168.28
4782,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1977,
4783,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1977,
4784,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1977,
4785,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1977,45328399960.584
4786,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1977,2515296939.60686
4787,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1977,4364382100.0
4788,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1978,
4789,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1978,116084638702.251
4790,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1978,3300000108.88889
4791,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1978,71496496574.3279
4792,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1978,
4793,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1978,
4794,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1978,308020288.906308
4795,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1978,249608263403.046
4796,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1978,23775765254.4393
4797,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1978,89049453088.3282
4798,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1978,
4799,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1978,
4800,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1978,87879341.4814815
4801,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1978,118491577918.812
4802,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1978,62052259073.2493
4803,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1978,
4804,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1978,610225555.555556
4805,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1978,101246526194.441
4806,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1978,928843468.468714
4807,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1978,1475583643.40628
4808,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1978,13281767142.8571
4809,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1978,
4810,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1978,
4811,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1978,832400000.0
4812,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1978,
4813,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1978,
4814,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1978,136300000.0
4815,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1978,475800000.0
4816,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1978,3758220889.55522
4817,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1978,200278646123.581
4818,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1978,552883707.055138
4819,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1978,1941579358.89798
4820,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1978,
4821,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1978,590407375.160033
4822,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1978,610578631.359943
4823,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1978,219377394594.975
4824,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1978,
4825,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1978,
4826,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1978,
4827,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1978,15992038366.8097
4828,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1978,149540752829.268
4829,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1978,7900526290.12877
4830,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1978,4662852578.29818
4831,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1978,15372608002.3923
4832,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1978,878771771.29105
4833,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1978,23263511958.0509
4834,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1978,
4835,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1978,
4836,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1978,3523208810.21274
4837,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1978,9433730362.32331
4838,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1978,17844705324.6753
4839,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1978,
4840,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1978,
4841,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1978,964026512.197839
4842,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1978,
4843,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1978,740469983446.933
4844,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1978,
4845,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1978,57130215.5555556
4846,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1978,60362658215.2663
4847,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1978,4734400004.7344
4848,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1978,26364491320.0949
4849,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1978,282751871491.915
4850,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1978,914896533738.626
4851,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1978,1546792686267.23
4852,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1978,
4853,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1978,3319817103756.09
4854,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1978,11922502170.6405
4855,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1978,14811704063.0685
4856,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1978,2183343936515.71
4857,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1978,
4858,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1978,160599687500.0
4859,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1978,
4860,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1978,
4861,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1978,2442532706245.08
4862,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1978,221696773332.206
4863,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1978,36256160288.8087
4864,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1978,829268135.241171
4865,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1978,506707848837.209
4866,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1978,
4867,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1978,
4868,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1978,2389479269.18878
4869,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1978,335880078399.848
4870,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1978,
4871,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1978,3662478184.99127
4872,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1978,
4873,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1978,
4874,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1978,171833061.578461
4875,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1978,122666858.789625
4876,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1978,
4877,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1978,44270204081.6327
4878,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1978,88322386.2962963
4879,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1978,355987433.480243
4880,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1978,6070600206.0706
4881,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1978,
4882,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1978,507080000.0
4883,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1978,6940227758015.97
4884,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1978,18315137712.9442
4885,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1978,3097242093.2
4886,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1978,92606200588.4922
4887,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1978,
4888,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1978,974200000.19484
4889,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1978,
4890,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1978,1691716799777.71
4891,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1978,1892704345565.3
4892,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1978,198704575513.166
4893,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1978,80183338760.4294
4894,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1978,51455719100.27
4895,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1978,120580878439.347
4896,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1978,
4897,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1978,137300295313.3
4898,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1978,
4899,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1978,14647996073.6937
4900,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1978,77994316621.4814
4901,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1978,23762275651.8794
4902,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1978,2511818475.62766
4903,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1978,
4904,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1978,315058323066.393
4905,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1978,2644527198.25543
4906,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1978,2602208597.47144
4907,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1978,1013612334075.2
4908,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1978,
4909,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1978,5303734882.5116
4910,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1978,
4911,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1978,
4912,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1978,45212135.1032592
4913,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1978,49433333.3333333
4914,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1978,51972107438.0165
4915,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1978,15503571643.9976
4916,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1978,491322209511.273
4917,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1978,
4918,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1978,
4919,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1978,
4920,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1978,
4921,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1978,
4922,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1978,574135939798.515
4923,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1978,
4924,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1978,
4925,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1978,436912067.967553
4926,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1978,2733183856.50224
4927,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1978,460594088379.217
4928,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1978,1781918482843.55
4929,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1978,266569999.7682
4930,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1978,959681796280.206
4931,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1978,
4932,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1978,4718539771.99949
4933,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1978,
4934,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1978,
4935,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1978,
4936,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1978,13236946766.2301
4937,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1978,1000535735.38751
4938,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1978,
4939,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1978,2669755115.50372
4940,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1978,
4941,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1978,351690865692.245
4942,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1978,102647292867.001
4943,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1978,
4944,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1978,1715904581161.54
4945,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1978,
4946,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1978,1222702571.57931
4947,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1978,793675169.878579
4948,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1978,916914661.349421
4949,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1978,183193116894.237
4950,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1978,
4951,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1978,
4952,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1978,
4953,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1978,
4954,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1978,804629876.761441
4955,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1978,1015369264.0707
4956,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1978,
4957,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1978,16358082222.8997
4958,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1978,2571452194594.98
4959,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1978,
4960,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1978,846004692.259816
4961,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1978,1774365587.86851
4962,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1978,36527862208.7133
4963,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1978,2127699978.78077
4964,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1978,155859695457.323
4965,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1978,46522900253.7054
4966,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1978,1604162497.45945
4967,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1978,
4968,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1978,18530518394.6488
4969,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1978,6889276867199.64
4970,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1978,2740301397.62681
4971,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1978,20754149836.9093
4972,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1978,17811515151.5152
4973,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1978,3244558600.0
4974,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1978,12491876742.9708
4975,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1978,25762223399.6909
4976,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1978,
4977,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1978,1947878833.37148
4978,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1978,
4979,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1978,144095273016.335
4980,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1978,11165000000.0
4981,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1978,
4982,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1978,23487614051.0949
4983,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1978,2559857142.85714
4984,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1978,
4985,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1978,1379939152.9191
4986,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1978,6709404010331.98
4987,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1978,1005569840.74743
4988,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1978,4052000413.74603
4989,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1978,
4990,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1978,
4991,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1978,905709080.930258
4992,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1978,174721808669.433
4993,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1978,80266637389.6632
4994,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1978,8128719315.0792
4995,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1978,3280354917.45057
4996,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1978,7517176354.84135
4997,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1978,111027384.847242
4998,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1978,960725310.978066
4999,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1978,3127960000.0
5000,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1978,
5001,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1978,564986059.668508
5002,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1978,
5003,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1978,185998188491.492
5004,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1978,
5005,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1978,186078689801.537
5006,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1978,32042454157.2406
5007,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1978,
5008,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1978,735500000.0
5009,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1978,
5010,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1978,
5011,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1978,104442929108.702
5012,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1978,340629999.7038
5013,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1978,
5014,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1978,85552369.9145942
5015,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1978,8251974524.39541
5016,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1978,
5017,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1978,1113920122.61233
5018,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1978,282398728342.159
5019,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1978,
5020,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1978,1120110135.75725
5021,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1978,24006567108.4563
5022,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1978,
5023,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1978,
5024,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1978,541143245103.217
5025,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1978,
5026,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1978,181557961772.864
5027,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1978,41567471.6721987
5028,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1978,174721808669.433
5029,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1978,186078689801.537
5030,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1978,3562333459.81764
5031,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1978,5968462484.68108
5032,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1978,65146575335.7462
5033,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1978,
5034,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1978,
5035,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1978,2420260869.56522
5036,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1978,
5037,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1978,1262847704203.51
5038,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1978,4910254565.57831
5039,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1978,2351599000000.0
5040,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1978,
5041,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1978,60844771.4814815
5042,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1978,39316279069.7674
5043,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1978,
5044,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1978,
5045,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1978,
5046,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1978,
5047,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1978,8690496944982.17
5048,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1978,
